;rank;population_name;population_size;sample_name;sample_size;sample_mean
33766;33766;Population 13100;13100;sample_33766;3865;0.010972995856349322
33767;33767;Population 13100;13100;sample_33767;3870;-0.007787997863766676
33768;33768;Population 13100;13100;sample_33768;3875;-0.019883909212243846
33769;33769;Population 13100;13100;sample_33769;3880;-0.006093249895438752
33770;33770;Population 13100;13100;sample_33770;3885;-0.011711587065226504
33771;33771;Population 13100;13100;sample_33771;3890;0.020849697315235557
33772;33772;Population 13100;13100;sample_33772;3895;0.015520991058534122
33773;33773;Population 13100;13100;sample_33773;3900;0.005031061567362202
33774;33774;Population 13100;13100;sample_33774;3905;0.007930790973539843
33775;33775;Population 13100;13100;sample_33775;3910;0.020343306640620173
33776;33776;Population 13100;13100;sample_33776;3915;-0.00277114178964686
33777;33777;Population 13100;13100;sample_33777;3920;0.008386718705784536
33778;33778;Population 13100;13100;sample_33778;3925;0.019644675006889406
33779;33779;Population 13100;13100;sample_33779;3930;0.010732061359139946
33780;33780;Population 13100;13100;sample_33780;3935;0.030257594328416605
33781;33781;Population 13100;13100;sample_33781;3940;0.013379296421250507
33782;33782;Population 13100;13100;sample_33782;3945;-0.013974336067364325
33783;33783;Population 13100;13100;sample_33783;3950;0.0009089310953789509
33784;33784;Population 13100;13100;sample_33784;3955;0.006838235926834461
33785;33785;Population 13100;13100;sample_33785;3960;0.008070766668090269
33786;33786;Population 13100;13100;sample_33786;3965;0.011892503173202307
33787;33787;Population 13100;13100;sample_33787;3970;0.007914728862927552
33788;33788;Population 13100;13100;sample_33788;3975;-0.005225944011494622
33789;33789;Population 13100;13100;sample_33789;3980;-0.013389852333988428
33790;33790;Population 13100;13100;sample_33790;3985;-0.03002890277139427
33791;33791;Population 13100;13100;sample_33791;3990;-0.0037583729658643046
33792;33792;Population 13100;13100;sample_33792;3995;0.013337745485991096
33793;33793;Population 13100;13100;sample_33793;4000;-0.015267959558362786
33794;33794;Population 13100;13100;sample_33794;4005;-0.008773539930374705
33795;33795;Population 13100;13100;sample_33795;4010;-0.03648171304221224
33796;33796;Population 13100;13100;sample_33796;4015;-0.03198186087547121
33797;33797;Population 13100;13100;sample_33797;4020;0.037178985632880114
33798;33798;Population 13100;13100;sample_33798;4025;-0.03053726076295184
33799;33799;Population 13100;13100;sample_33799;4030;0.0031445329875448825
33800;33800;Population 13100;13100;sample_33800;4035;0.012613116938901497
33801;33801;Population 13100;13100;sample_33801;4040;-0.025979364304300197
33802;33802;Population 13100;13100;sample_33802;4045;-0.003223815755820987
33803;33803;Population 13100;13100;sample_33803;4050;0.010456114661944828
33804;33804;Population 13100;13100;sample_33804;4055;0.019736435567546135
33805;33805;Population 13100;13100;sample_33805;4060;-0.0005829088300508011
33806;33806;Population 13100;13100;sample_33806;4065;-0.011152181908902797
33807;33807;Population 13100;13100;sample_33807;4070;0.006653537448068935
33808;33808;Population 13100;13100;sample_33808;4075;-0.016570906565490325
33809;33809;Population 13100;13100;sample_33809;4080;-0.033663957546091215
33810;33810;Population 13100;13100;sample_33810;4085;-0.0018204412527276616
33811;33811;Population 13100;13100;sample_33811;4090;0.007787329609920858
33812;33812;Population 13100;13100;sample_33812;4095;-0.023639150433243307
33813;33813;Population 13100;13100;sample_33813;4100;0.027464616994699112
33814;33814;Population 13100;13100;sample_33814;4105;0.009501846279871046
33815;33815;Population 13100;13100;sample_33815;4110;0.0009260406089471222
33816;33816;Population 13100;13100;sample_33816;4115;0.002820443481504338
33817;33817;Population 13100;13100;sample_33817;4120;-0.017297042235200892
33818;33818;Population 13100;13100;sample_33818;4125;-0.0012250689960394228
33819;33819;Population 13100;13100;sample_33819;4130;0.03095557824368809
33820;33820;Population 13100;13100;sample_33820;4135;-0.016661627350467893
33821;33821;Population 13100;13100;sample_33821;4140;0.01401280784964767
33822;33822;Population 13100;13100;sample_33822;4145;0.019536230968360678
33823;33823;Population 13100;13100;sample_33823;4150;-0.006362771664617181
33824;33824;Population 13100;13100;sample_33824;4155;0.006495824963177081
33825;33825;Population 13100;13100;sample_33825;4160;-0.021214541486997553
33826;33826;Population 13100;13100;sample_33826;4165;0.021512058867778527
33827;33827;Population 13100;13100;sample_33827;4170;0.013588649484144665
33828;33828;Population 13100;13100;sample_33828;4175;0.027922842163882498
33829;33829;Population 13100;13100;sample_33829;4180;-0.008734037492865844
33830;33830;Population 13100;13100;sample_33830;4185;-0.010039859462021145
33831;33831;Population 13100;13100;sample_33831;4190;0.00694726925979385
33832;33832;Population 13100;13100;sample_33832;4195;0.02257178004347283
33833;33833;Population 13100;13100;sample_33833;4200;-0.008233474624402272
33834;33834;Population 13100;13100;sample_33834;4205;-0.0027758522138473106
33835;33835;Population 13100;13100;sample_33835;4210;-0.004223250913223002
33836;33836;Population 13100;13100;sample_33836;4215;-0.010112468688775456
33837;33837;Population 13100;13100;sample_33837;4220;0.017657910397348257
33838;33838;Population 13100;13100;sample_33838;4225;0.014692486643686609
33839;33839;Population 13100;13100;sample_33839;4230;-0.0013463724983960414
33840;33840;Population 13100;13100;sample_33840;4235;0.02776926839997825
33841;33841;Population 13100;13100;sample_33841;4240;-0.03362955453493727
33842;33842;Population 13100;13100;sample_33842;4245;-0.008274547791548063
33843;33843;Population 13100;13100;sample_33843;4250;0.015898085965274148
33844;33844;Population 13100;13100;sample_33844;4255;0.00906900124563366
33845;33845;Population 13100;13100;sample_33845;4260;-0.022356387266850696
33846;33846;Population 13100;13100;sample_33846;4265;0.00337893230080914
33847;33847;Population 13100;13100;sample_33847;4270;-0.00021082671217885422
33848;33848;Population 13100;13100;sample_33848;4275;0.030451037909331437
33849;33849;Population 13100;13100;sample_33849;4280;-0.02738188645144912
33850;33850;Population 13100;13100;sample_33850;4285;0.0038353815626853667
33851;33851;Population 13100;13100;sample_33851;4290;0.006159011857869258
33852;33852;Population 13100;13100;sample_33852;4295;-0.006897816519099458
33853;33853;Population 13100;13100;sample_33853;4300;0.025216958013917247
33854;33854;Population 13100;13100;sample_33854;4305;-0.00590618756891623
33855;33855;Population 13100;13100;sample_33855;4310;0.014509970098885397
33856;33856;Population 13100;13100;sample_33856;4315;0.015061011691795715
33857;33857;Population 13100;13100;sample_33857;4320;-0.002136353600816666
33858;33858;Population 13100;13100;sample_33858;4325;-0.02725150801711509
33859;33859;Population 13100;13100;sample_33859;4330;0.003676750724547208
33860;33860;Population 13100;13100;sample_33860;4335;0.022005625926980913
33861;33861;Population 13100;13100;sample_33861;4340;-0.017239153807540784
33862;33862;Population 13100;13100;sample_33862;4345;-0.008698096220622885
33863;33863;Population 13100;13100;sample_33863;4350;-0.01448046141703209
33864;33864;Population 13100;13100;sample_33864;4355;0.015419413121099923
33865;33865;Population 13100;13100;sample_33865;4360;0.013348943067224086
33866;33866;Population 13100;13100;sample_33866;4365;-0.0014916260108085138
33867;33867;Population 13100;13100;sample_33867;4370;-6.660099539408234e-05
33868;33868;Population 13100;13100;sample_33868;4375;0.021050258491555136
33869;33869;Population 13100;13100;sample_33869;4380;-0.0015867325713323362
33870;33870;Population 13100;13100;sample_33870;4385;0.020101913123834584
33871;33871;Population 13100;13100;sample_33871;4390;0.010544776401816298
33872;33872;Population 13100;13100;sample_33872;4395;0.006189240482948319
33873;33873;Population 13100;13100;sample_33873;4400;0.00457923412297219
33874;33874;Population 13100;13100;sample_33874;4405;0.02031949841408864
33875;33875;Population 13100;13100;sample_33875;4410;0.011928031522317022
33876;33876;Population 13100;13100;sample_33876;4415;0.01724212626360247
33877;33877;Population 13100;13100;sample_33877;4420;0.007002165371613274
33878;33878;Population 13100;13100;sample_33878;4425;0.008328790052423615
33879;33879;Population 13100;13100;sample_33879;4430;-0.014745795772202374
33880;33880;Population 13100;13100;sample_33880;4435;-0.02313226679141603
33881;33881;Population 13100;13100;sample_33881;4440;-0.0031794455287689222
33882;33882;Population 13100;13100;sample_33882;4445;0.000547068451314865
33883;33883;Population 13100;13100;sample_33883;4450;-0.00026915432007905193
33884;33884;Population 13100;13100;sample_33884;4455;-0.007040532351046776
33885;33885;Population 13100;13100;sample_33885;4460;0.014549414741499496
33886;33886;Population 13100;13100;sample_33886;4465;0.009139561465334248
33887;33887;Population 13100;13100;sample_33887;4470;-0.01146313526152715
33888;33888;Population 13100;13100;sample_33888;4475;0.020927451202768343
33889;33889;Population 13100;13100;sample_33889;4480;-0.03172656401747955
33890;33890;Population 13100;13100;sample_33890;4485;-0.008386759134668707
33891;33891;Population 13100;13100;sample_33891;4490;0.019457634582231292
33892;33892;Population 13100;13100;sample_33892;4495;0.014340118595733344
33893;33893;Population 13100;13100;sample_33893;4500;-0.013427951909355989
33894;33894;Population 13100;13100;sample_33894;4505;-0.0008980884032933073
33895;33895;Population 13100;13100;sample_33895;4510;0.022460138236348983
33896;33896;Population 13100;13100;sample_33896;4515;-0.03200455856297268
33897;33897;Population 13100;13100;sample_33897;4520;0.007013977805281596
33898;33898;Population 13100;13100;sample_33898;4525;0.01895851482666718
33899;33899;Population 13100;13100;sample_33899;4530;0.01429028078104888
33900;33900;Population 13100;13100;sample_33900;4535;0.015578690828659621
33901;33901;Population 13100;13100;sample_33901;4540;0.028737549694923682
33902;33902;Population 13100;13100;sample_33902;4545;0.011699791898622709
33903;33903;Population 13100;13100;sample_33903;4550;0.003259303905393806
33904;33904;Population 13100;13100;sample_33904;4555;0.006473030547151454
33905;33905;Population 13100;13100;sample_33905;4560;-0.008595564971071784
33906;33906;Population 13100;13100;sample_33906;4565;-0.002430043146684398
33907;33907;Population 13100;13100;sample_33907;4570;-0.011530106053368351
33908;33908;Population 13100;13100;sample_33908;4575;-0.007415072254989688
33909;33909;Population 13100;13100;sample_33909;4580;0.025016353206896314
33910;33910;Population 13100;13100;sample_33910;4585;-0.0035515437818278775
33911;33911;Population 13100;13100;sample_33911;4590;-0.0026117634322763744
33912;33912;Population 13100;13100;sample_33912;4595;-0.007473434445365202
33913;33913;Population 13100;13100;sample_33913;4600;0.008149047583907876
33914;33914;Population 13100;13100;sample_33914;4605;-0.036641815078685046
33915;33915;Population 13100;13100;sample_33915;4610;-0.012129473216606311
33916;33916;Population 13100;13100;sample_33916;4615;0.01944675008989111
33917;33917;Population 13100;13100;sample_33917;4620;0.012594804457680396
33918;33918;Population 13100;13100;sample_33918;4625;0.02219227767032325
33919;33919;Population 13100;13100;sample_33919;4630;-0.013581113705698365
33920;33920;Population 13100;13100;sample_33920;4635;0.00382378220051503
33921;33921;Population 13100;13100;sample_33921;4640;-0.0011682018144807084
33922;33922;Population 13100;13100;sample_33922;4645;0.01864373632421109
33923;33923;Population 13100;13100;sample_33923;4650;0.010353532659950393
33924;33924;Population 13100;13100;sample_33924;4655;0.0019714790595458144
33925;33925;Population 13100;13100;sample_33925;4660;0.00929221370162862
33926;33926;Population 13100;13100;sample_33926;4665;0.02629353009224175
33927;33927;Population 13100;13100;sample_33927;4670;0.0028993343855225383
33928;33928;Population 13100;13100;sample_33928;4675;0.008321292642327283
33929;33929;Population 13100;13100;sample_33929;4680;-0.013576373430197543
33930;33930;Population 13100;13100;sample_33930;4685;-0.0182764130180631
33931;33931;Population 13100;13100;sample_33931;4690;0.015148617569138463
33932;33932;Population 13100;13100;sample_33932;4695;0.004098399404414047
33933;33933;Population 13100;13100;sample_33933;4700;-0.005220663088207224
33934;33934;Population 13100;13100;sample_33934;4705;0.02848543702037145
33935;33935;Population 13100;13100;sample_33935;4710;-0.014130172064368392
33936;33936;Population 13100;13100;sample_33936;4715;-0.016773990814638044
33937;33937;Population 13100;13100;sample_33937;4720;0.022048163180094765
33938;33938;Population 13100;13100;sample_33938;4725;0.013436734883298907
33939;33939;Population 13100;13100;sample_33939;4730;-0.027024347251529742
33940;33940;Population 13100;13100;sample_33940;4735;-0.009140903817362595
33941;33941;Population 13100;13100;sample_33941;4740;0.0038288443964535077
33942;33942;Population 13100;13100;sample_33942;4745;-0.0018969990175829456
33943;33943;Population 13100;13100;sample_33943;4750;-0.011247782250056657
33944;33944;Population 13100;13100;sample_33944;4755;-0.0007249791270340201
33945;33945;Population 13100;13100;sample_33945;4760;-0.011604516101993327
33946;33946;Population 13100;13100;sample_33946;4765;0.0043190089188399165
33947;33947;Population 13100;13100;sample_33947;4770;-0.005308031007268306
33948;33948;Population 13100;13100;sample_33948;4775;0.009615933280554496
33949;33949;Population 13100;13100;sample_33949;4780;0.0013465985764945212
33950;33950;Population 13100;13100;sample_33950;4785;0.0016892713420542894
33951;33951;Population 13100;13100;sample_33951;4790;0.008059794790470795
33952;33952;Population 13100;13100;sample_33952;4795;0.0046630469648458505
33953;33953;Population 13100;13100;sample_33953;4800;0.022689521135047692
33954;33954;Population 13100;13100;sample_33954;4805;0.0037286498125962443
33955;33955;Population 13100;13100;sample_33955;4810;-0.01341669599742212
33956;33956;Population 13100;13100;sample_33956;4815;0.025243914319324785
33957;33957;Population 13100;13100;sample_33957;4820;-0.015493283822752087
33958;33958;Population 13100;13100;sample_33958;4825;0.003322897675304031
33959;33959;Population 13100;13100;sample_33959;4830;-0.013205156993392102
33960;33960;Population 13100;13100;sample_33960;4835;-0.007024811107971101
33961;33961;Population 13100;13100;sample_33961;4840;-0.002258594015041826
33962;33962;Population 13100;13100;sample_33962;4845;0.013135176929536748
33963;33963;Population 13100;13100;sample_33963;4850;0.015031770509554971
33964;33964;Population 13100;13100;sample_33964;4855;-0.005552089685547622
33965;33965;Population 13100;13100;sample_33965;4860;-0.0018824367530069085
33966;33966;Population 13100;13100;sample_33966;4865;-0.012703093666589978
33967;33967;Population 13100;13100;sample_33967;4870;0.016830629537809644
33968;33968;Population 13100;13100;sample_33968;4875;0.01846970538056812
33969;33969;Population 13100;13100;sample_33969;4880;-0.011438770915876393
33970;33970;Population 13100;13100;sample_33970;4885;-0.0069138161178956496
33971;33971;Population 13100;13100;sample_33971;4890;-0.006423258413032733
33972;33972;Population 13100;13100;sample_33972;4895;0.012731050257731502
33973;33973;Population 13100;13100;sample_33973;4900;0.004059965006068028
33974;33974;Population 13100;13100;sample_33974;4905;0.012868072414201551
33975;33975;Population 13100;13100;sample_33975;4910;-0.026702095146118578
33976;33976;Population 13100;13100;sample_33976;4915;0.013768068640681728
33977;33977;Population 13100;13100;sample_33977;4920;-0.0096477735451841
33978;33978;Population 13100;13100;sample_33978;4925;0.021665573789082397
33979;33979;Population 13100;13100;sample_33979;4930;-0.00835183569085694
33980;33980;Population 13100;13100;sample_33980;4935;0.019768931103127368
33981;33981;Population 13100;13100;sample_33981;4940;0.005520126618157427
33982;33982;Population 13100;13100;sample_33982;4945;-5.735554210232245e-06
33983;33983;Population 13100;13100;sample_33983;4950;0.007409479394177976
33984;33984;Population 13100;13100;sample_33984;4955;-0.004112996925871571
33985;33985;Population 13100;13100;sample_33985;4960;0.01706948835722077
33986;33986;Population 13100;13100;sample_33986;4965;-0.007160841578337519
33987;33987;Population 13100;13100;sample_33987;4970;0.020400196964406835
33988;33988;Population 13100;13100;sample_33988;4975;0.00819276886142573
33989;33989;Population 13100;13100;sample_33989;4980;-0.010480582899391373
33990;33990;Population 13100;13100;sample_33990;4985;0.017367860401833433
33991;33991;Population 13100;13100;sample_33991;4990;-0.007845905803630319
33992;33992;Population 13100;13100;sample_33992;4995;-0.008917803196674455
33993;33993;Population 13100;13100;sample_33993;5000;-0.005036529128522643
33994;33994;Population 13100;13100;sample_33994;5005;0.001552512806177233
33995;33995;Population 13100;13100;sample_33995;5010;-0.007276197998088613
33996;33996;Population 13100;13100;sample_33996;5015;-0.007190170793764065
33997;33997;Population 13100;13100;sample_33997;5020;0.040094981231722324
33998;33998;Population 13100;13100;sample_33998;5025;-0.002422238492994878
33999;33999;Population 13100;13100;sample_33999;5030;-0.005001360303124342
34000;34000;Population 13100;13100;sample_34000;5035;-0.011287958867271552
34001;34001;Population 13100;13100;sample_34001;5040;-0.007092404934308897
34002;34002;Population 13100;13100;sample_34002;5045;0.012028057214524119
34003;34003;Population 13100;13100;sample_34003;5050;0.016405309177931714
34004;34004;Population 13100;13100;sample_34004;5055;-0.005063158209198269
34005;34005;Population 13100;13100;sample_34005;5060;-0.004589290161705798
34006;34006;Population 13100;13100;sample_34006;5065;0.001527631519547434
34007;34007;Population 13100;13100;sample_34007;5070;-0.00384409376179205
34008;34008;Population 13100;13100;sample_34008;5075;0.0004504061151727897
34009;34009;Population 13100;13100;sample_34009;5080;0.0212875097712428
34010;34010;Population 13100;13100;sample_34010;5085;0.001571924768345009
34011;34011;Population 13100;13100;sample_34011;5090;-0.0039318577522798855
34012;34012;Population 13100;13100;sample_34012;5095;0.015373636578237421
34013;34013;Population 13100;13100;sample_34013;5100;-0.004124512871962625
34014;34014;Population 13100;13100;sample_34014;5105;0.000876877064873206
34015;34015;Population 13100;13100;sample_34015;5110;0.005098365310619028
34016;34016;Population 13100;13100;sample_34016;5115;-0.013052423841496609
34017;34017;Population 13100;13100;sample_34017;5120;0.014569891769406328
34018;34018;Population 13100;13100;sample_34018;5125;-0.0028708309042580174
34019;34019;Population 13100;13100;sample_34019;5130;0.002760935276275378
34020;34020;Population 13100;13100;sample_34020;5135;-0.013671194601998492
34021;34021;Population 13100;13100;sample_34021;5140;0.014917411220220589
34022;34022;Population 13100;13100;sample_34022;5145;-0.02933048723279546
34023;34023;Population 13100;13100;sample_34023;5150;0.017516073686528216
34024;34024;Population 13100;13100;sample_34024;5155;0.003774987145931574
34025;34025;Population 13100;13100;sample_34025;5160;-0.011345215567510492
34026;34026;Population 13100;13100;sample_34026;5165;0.012947399901992897
34027;34027;Population 13100;13100;sample_34027;5170;3.078985549852249e-05
34028;34028;Population 13100;13100;sample_34028;5175;0.0009975334779806359
34029;34029;Population 13100;13100;sample_34029;5180;0.018145612159227113
34030;34030;Population 13100;13100;sample_34030;5185;-0.014890595831276643
34031;34031;Population 13100;13100;sample_34031;5190;0.013940276367210172
34032;34032;Population 13100;13100;sample_34032;5195;0.015711566448865594
34033;34033;Population 13100;13100;sample_34033;5200;0.0019690621693322767
34034;34034;Population 13100;13100;sample_34034;5205;-0.004442580713415123
34035;34035;Population 13100;13100;sample_34035;5210;-0.007925320310479836
34036;34036;Population 13100;13100;sample_34036;5215;-0.007703149762737934
34037;34037;Population 13100;13100;sample_34037;5220;0.012243301856758967
34038;34038;Population 13100;13100;sample_34038;5225;0.008519188802459948
34039;34039;Population 13100;13100;sample_34039;5230;-0.005609983467261524
34040;34040;Population 13100;13100;sample_34040;5235;-0.009940319576360396
34041;34041;Population 13100;13100;sample_34041;5240;0.001041640605705529
34042;34042;Population 13100;13100;sample_34042;5245;0.005716535226237219
34043;34043;Population 13100;13100;sample_34043;5250;-0.0022977844917778773
34044;34044;Population 13100;13100;sample_34044;5255;0.02186819186220338
34045;34045;Population 13100;13100;sample_34045;5260;-0.023522556059128452
34046;34046;Population 13100;13100;sample_34046;5265;0.0036773878651613053
34047;34047;Population 13100;13100;sample_34047;5270;-0.0033517153034283375
34048;34048;Population 13100;13100;sample_34048;5275;-0.008095606353279865
34049;34049;Population 13100;13100;sample_34049;5280;-0.008090793828483265
34050;34050;Population 13100;13100;sample_34050;5285;-0.014387088551050814
34051;34051;Population 13100;13100;sample_34051;5290;0.002954275254170284
34052;34052;Population 13100;13100;sample_34052;5295;0.0022328592935239046
34053;34053;Population 13100;13100;sample_34053;5300;-0.002044496387718226
34054;34054;Population 13100;13100;sample_34054;5305;0.006175484558864682
34055;34055;Population 13100;13100;sample_34055;5310;-0.003357820751683494
34056;34056;Population 13100;13100;sample_34056;5315;-0.006332322261525562
34057;34057;Population 13100;13100;sample_34057;5320;-0.009566712680303896
34058;34058;Population 13100;13100;sample_34058;5325;0.03485351562866785
34059;34059;Population 13100;13100;sample_34059;5330;0.014412705781172161
34060;34060;Population 13100;13100;sample_34060;5335;0.010731997393666023
34061;34061;Population 13100;13100;sample_34061;5340;0.015377839793313591
34062;34062;Population 13100;13100;sample_34062;5345;-0.00786772570124448
34063;34063;Population 13100;13100;sample_34063;5350;0.006680124273120814
34064;34064;Population 13100;13100;sample_34064;5355;0.010435162313182091
34065;34065;Population 13100;13100;sample_34065;5360;0.019276342243785584
34066;34066;Population 13100;13100;sample_34066;5365;0.0033668376531224703
34067;34067;Population 13100;13100;sample_34067;5370;0.005978542406519619
34068;34068;Population 13100;13100;sample_34068;5375;-0.006126576915651364
34069;34069;Population 13100;13100;sample_34069;5380;0.007055183747447573
34070;34070;Population 13100;13100;sample_34070;5385;0.011834283647527817
34071;34071;Population 13100;13100;sample_34071;5390;-0.022029459045269484
34072;34072;Population 13100;13100;sample_34072;5395;-0.0073141462519901645
34073;34073;Population 13100;13100;sample_34073;5400;0.01308290757907715
34074;34074;Population 13100;13100;sample_34074;5405;0.023800567879272996
34075;34075;Population 13100;13100;sample_34075;5410;0.0015045602998237442
34076;34076;Population 13100;13100;sample_34076;5415;-0.0027052624897850965
34077;34077;Population 13100;13100;sample_34077;5420;0.007197737812172035
34078;34078;Population 13100;13100;sample_34078;5425;-0.022601072766998232
34079;34079;Population 13100;13100;sample_34079;5430;0.012398298162929693
34080;34080;Population 13100;13100;sample_34080;5435;-0.02116201651226806
34081;34081;Population 13100;13100;sample_34081;5440;-0.018936798496029816
34082;34082;Population 13100;13100;sample_34082;5445;0.010521825046294571
34083;34083;Population 13100;13100;sample_34083;5450;-0.015966113647088456
34084;34084;Population 13100;13100;sample_34084;5455;0.009351333290901197
34085;34085;Population 13100;13100;sample_34085;5460;0.015462330548604969
34086;34086;Population 13100;13100;sample_34086;5465;0.006934121766511558
34087;34087;Population 13100;13100;sample_34087;5470;0.008395692566231454
34088;34088;Population 13100;13100;sample_34088;5475;-0.009069477049824755
34089;34089;Population 13100;13100;sample_34089;5480;0.019904918720453663
34090;34090;Population 13100;13100;sample_34090;5485;-0.0024204315462247796
34091;34091;Population 13100;13100;sample_34091;5490;-0.004369333168565024
34092;34092;Population 13100;13100;sample_34092;5495;0.019159344258556858
34093;34093;Population 13100;13100;sample_34093;5500;-0.017563968516749837
34094;34094;Population 13100;13100;sample_34094;5505;0.004583949297903221
34095;34095;Population 13100;13100;sample_34095;5510;0.010605239232752858
34096;34096;Population 13100;13100;sample_34096;5515;0.025700615158448046
34097;34097;Population 13100;13100;sample_34097;5520;3.00557119943321e-06
34098;34098;Population 13100;13100;sample_34098;5525;0.0023325331748507263
34099;34099;Population 13100;13100;sample_34099;5530;0.003098361048977633
34100;34100;Population 13100;13100;sample_34100;5535;0.009534732009058787
34101;34101;Population 13100;13100;sample_34101;5540;0.01061231073117536
34102;34102;Population 13100;13100;sample_34102;5545;0.003970148935396273
34103;34103;Population 13100;13100;sample_34103;5550;-0.008160964030210632
34104;34104;Population 13100;13100;sample_34104;5555;-0.0034067698292261153
34105;34105;Population 13100;13100;sample_34105;5560;0.005711087287396638
34106;34106;Population 13100;13100;sample_34106;5565;-0.02789236828968871
34107;34107;Population 13100;13100;sample_34107;5570;-0.004221648480576552
34108;34108;Population 13100;13100;sample_34108;5575;0.020085045941662567
34109;34109;Population 13100;13100;sample_34109;5580;-0.008200355789864644
34110;34110;Population 13100;13100;sample_34110;5585;-0.006499440646493495
34111;34111;Population 13100;13100;sample_34111;5590;0.015919812568518737
34112;34112;Population 13100;13100;sample_34112;5595;0.017471886884703303
34113;34113;Population 13100;13100;sample_34113;5600;0.019141228780045823
34114;34114;Population 13100;13100;sample_34114;5605;0.009469544570068914
34115;34115;Population 13100;13100;sample_34115;5610;-0.009323734579751072
34116;34116;Population 13100;13100;sample_34116;5615;-0.010188127817221799
34117;34117;Population 13100;13100;sample_34117;5620;-0.004471857351777893
34118;34118;Population 13100;13100;sample_34118;5625;-0.010697715603154181
34119;34119;Population 13100;13100;sample_34119;5630;0.0008366182919420828
34120;34120;Population 13100;13100;sample_34120;5635;0.006646914516843162
34121;34121;Population 13100;13100;sample_34121;5640;0.01684376110926708
34122;34122;Population 13100;13100;sample_34122;5645;0.011899103053284333
34123;34123;Population 13100;13100;sample_34123;5650;0.007910281755817736
34124;34124;Population 13100;13100;sample_34124;5655;-0.0019717343610480688
34125;34125;Population 13100;13100;sample_34125;5660;0.00015126198605454805
34126;34126;Population 13100;13100;sample_34126;5665;-0.0073855865289048535
34127;34127;Population 13100;13100;sample_34127;5670;0.018458761774877944
34128;34128;Population 13100;13100;sample_34128;5675;0.012784884532468097
34129;34129;Population 13100;13100;sample_34129;5680;0.021791288810018843
34130;34130;Population 13100;13100;sample_34130;5685;-0.0005751425986827073
34131;34131;Population 13100;13100;sample_34131;5690;0.009656206050064443
34132;34132;Population 13100;13100;sample_34132;5695;-0.007621954686774168
34133;34133;Population 13100;13100;sample_34133;5700;0.007100608873311245
34134;34134;Population 13100;13100;sample_34134;5705;-0.007237234403488694
34135;34135;Population 13100;13100;sample_34135;5710;0.011648137779788284
34136;34136;Population 13100;13100;sample_34136;5715;0.023287083432071833
34137;34137;Population 13100;13100;sample_34137;5720;-0.005909419823924459
34138;34138;Population 13100;13100;sample_34138;5725;0.010074005774753623
34139;34139;Population 13100;13100;sample_34139;5730;-0.0026747358816323315
34140;34140;Population 13100;13100;sample_34140;5735;0.007768239884332174
34141;34141;Population 13100;13100;sample_34141;5740;0.020087479409251048
34142;34142;Population 13100;13100;sample_34142;5745;0.008925395487292919
34143;34143;Population 13100;13100;sample_34143;5750;-0.005600509412028735
34144;34144;Population 13100;13100;sample_34144;5755;0.00834682434765826
34145;34145;Population 13100;13100;sample_34145;5760;0.017633462601234665
34146;34146;Population 13100;13100;sample_34146;5765;0.00680091920261887
34147;34147;Population 13100;13100;sample_34147;5770;-0.015980520665360938
34148;34148;Population 13100;13100;sample_34148;5775;0.003911836269041204
34149;34149;Population 13100;13100;sample_34149;5780;0.008900569848843465
34150;34150;Population 13100;13100;sample_34150;5785;-0.0010709054746501784
34151;34151;Population 13100;13100;sample_34151;5790;0.03225697174282205
34152;34152;Population 13100;13100;sample_34152;5795;0.00012892179903640385
34153;34153;Population 13100;13100;sample_34153;5800;0.023876833426675476
34154;34154;Population 13100;13100;sample_34154;5805;0.017583197503889175
34155;34155;Population 13100;13100;sample_34155;5810;0.033054054775103245
34156;34156;Population 13100;13100;sample_34156;5815;0.006278926667218414
34157;34157;Population 13100;13100;sample_34157;5820;0.001624041486750434
34158;34158;Population 13100;13100;sample_34158;5825;-0.006918626748946192
34159;34159;Population 13100;13100;sample_34159;5830;0.02318351882587636
34160;34160;Population 13100;13100;sample_34160;5835;0.006090064615316384
34161;34161;Population 13100;13100;sample_34161;5840;-0.025975612974633383
34162;34162;Population 13100;13100;sample_34162;5845;0.017106531621097917
34163;34163;Population 13100;13100;sample_34163;5850;0.007986086956701334
34164;34164;Population 13100;13100;sample_34164;5855;-0.003253682253257453
34165;34165;Population 13100;13100;sample_34165;5860;-0.0014189150718726183
34166;34166;Population 13100;13100;sample_34166;5865;-0.004318506068069323
34167;34167;Population 13100;13100;sample_34167;5870;0.016418652468663038
34168;34168;Population 13100;13100;sample_34168;5875;0.011042833521848087
34169;34169;Population 13100;13100;sample_34169;5880;0.003269662081626397
34170;34170;Population 13100;13100;sample_34170;5885;-0.013043924220633225
34171;34171;Population 13100;13100;sample_34171;5890;-0.02499513723085627
34172;34172;Population 13100;13100;sample_34172;5895;-0.011227638095649714
34173;34173;Population 13100;13100;sample_34173;5900;-0.00044438191886743287
34174;34174;Population 13100;13100;sample_34174;5905;0.02290246029277972
34175;34175;Population 13100;13100;sample_34175;5910;0.00039509552827563714
34176;34176;Population 13100;13100;sample_34176;5915;0.01038150106522551
34177;34177;Population 13100;13100;sample_34177;5920;0.006092554159404752
34178;34178;Population 13100;13100;sample_34178;5925;-0.011859974286640578
34179;34179;Population 13100;13100;sample_34179;5930;0.02410358120909469
34180;34180;Population 13100;13100;sample_34180;5935;-0.013224338073898848
