;rank;population_name;population_size;sample_name;sample_size;sample_mean
879;879;Population 2100;2100;sample_879;1020;-0.015305512252533739
880;880;Population 2100;2100;sample_880;1025;0.02561932237316345
881;881;Population 2100;2100;sample_881;1030;-0.002054658825156087
882;882;Population 2100;2100;sample_882;1035;0.010762462373091084
883;883;Population 2100;2100;sample_883;1040;-0.0423141714523146
884;884;Population 2100;2100;sample_884;1045;-0.006573585106198687
885;885;Population 2100;2100;sample_885;1050;-0.0016320572242874746
886;886;Population 2100;2100;sample_886;1055;-0.04315195529116489
887;887;Population 2100;2100;sample_887;1060;0.027017477902247185
888;888;Population 2100;2100;sample_888;1065;0.015434609823618455
889;889;Population 2100;2100;sample_889;1070;0.0037055800324104515
890;890;Population 2100;2100;sample_890;1075;-0.025783470031892217
891;891;Population 2100;2100;sample_891;1080;0.03366370269389707
892;892;Population 2100;2100;sample_892;1085;-0.008380567324107772
893;893;Population 2100;2100;sample_893;1090;-0.031276040664576864
894;894;Population 2100;2100;sample_894;1095;0.044801259947919586
895;895;Population 2100;2100;sample_895;1100;-0.004411281093465252
896;896;Population 2100;2100;sample_896;1105;0.010050512818678095
897;897;Population 2100;2100;sample_897;1110;-0.028035662922750466
898;898;Population 2100;2100;sample_898;1115;0.038239922820812976
899;899;Population 2100;2100;sample_899;1120;0.002407110995043909
900;900;Population 2100;2100;sample_900;1125;0.006604510684621958
901;901;Population 2100;2100;sample_901;1130;0.040780436533084094
902;902;Population 2100;2100;sample_902;1135;0.012458105105427063
903;903;Population 2100;2100;sample_903;1140;0.04527585343757127
904;904;Population 2100;2100;sample_904;1145;0.005863435626931021
905;905;Population 2100;2100;sample_905;1150;-0.01408979697655004
906;906;Population 2100;2100;sample_906;1155;0.027393443763522773
907;907;Population 2100;2100;sample_907;1160;0.044015456942604905
908;908;Population 2100;2100;sample_908;1165;0.00603132470252609
909;909;Population 2100;2100;sample_909;1170;-0.009264714752561083
910;910;Population 2100;2100;sample_910;1175;0.02791224732387217
911;911;Population 2100;2100;sample_911;1180;0.024970401670326443
912;912;Population 2100;2100;sample_912;1185;0.02833365367728797
913;913;Population 2100;2100;sample_913;1190;-0.004818084063569979
914;914;Population 2100;2100;sample_914;1195;0.03996529994325762
915;915;Population 2100;2100;sample_915;1200;-0.014331056063233228
916;916;Population 2100;2100;sample_916;1205;0.009953997797517402
917;917;Population 2100;2100;sample_917;1210;0.0011989500703591877
918;918;Population 2100;2100;sample_918;1215;0.03021928374775262
919;919;Population 2100;2100;sample_919;1220;0.035996643903434634
920;920;Population 2100;2100;sample_920;1225;-0.0007388427684936173
921;921;Population 2100;2100;sample_921;1230;0.002772079125432051
922;922;Population 2100;2100;sample_922;1235;-0.015217844841968206
923;923;Population 2100;2100;sample_923;1240;0.010730707122969389
924;924;Population 2100;2100;sample_924;1245;0.03788239008752165
925;925;Population 2100;2100;sample_925;1250;-0.049545768200375574
926;926;Population 2100;2100;sample_926;1255;-0.021550396093692938
927;927;Population 2100;2100;sample_927;1260;-0.0049656189368187135
928;928;Population 2100;2100;sample_928;1265;0.011362079992128299
929;929;Population 2100;2100;sample_929;1270;0.007102701208104133
930;930;Population 2100;2100;sample_930;1275;-0.03544595976633078
931;931;Population 2100;2100;sample_931;1280;0.030451920418906996
932;932;Population 2100;2100;sample_932;1285;-0.019523538136435377
933;933;Population 2100;2100;sample_933;1290;0.024700920775543714
934;934;Population 2100;2100;sample_934;1295;0.029119976686971784
935;935;Population 2100;2100;sample_935;1300;0.052458401262472594
936;936;Population 2100;2100;sample_936;1305;-0.0528510361423406
937;937;Population 2100;2100;sample_937;1310;0.03366088529540335
938;938;Population 2100;2100;sample_938;1315;0.014807870074313651
939;939;Population 2100;2100;sample_939;1320;0.03914367642541664
940;940;Population 2100;2100;sample_940;1325;0.03437263873683732
941;941;Population 2100;2100;sample_941;1330;-0.0060689947741081225
942;942;Population 2100;2100;sample_942;1335;-0.014432400810246921
943;943;Population 2100;2100;sample_943;1340;-0.03299949521582301
944;944;Population 2100;2100;sample_944;1345;0.01450771377937981
945;945;Population 2100;2100;sample_945;1350;-0.0057326186334729565
946;946;Population 2100;2100;sample_946;1355;0.008475582893210461
947;947;Population 2100;2100;sample_947;1360;0.006773798206729969
948;948;Population 2100;2100;sample_948;1365;-0.01815203054297219
949;949;Population 2100;2100;sample_949;1370;-0.005028260406500123
950;950;Population 2100;2100;sample_950;1375;-0.03060379410623704
951;951;Population 2100;2100;sample_951;1380;-0.02215545688659285
952;952;Population 2100;2100;sample_952;1385;-2.944369539840564e-05
953;953;Population 2100;2100;sample_953;1390;0.003932809941640751
954;954;Population 2100;2100;sample_954;1395;-0.013355796242756986
955;955;Population 2100;2100;sample_955;1400;0.002704891275021298
956;956;Population 2100;2100;sample_956;1405;-0.00626847576371496
957;957;Population 2100;2100;sample_957;1410;0.04157573553760678
958;958;Population 2100;2100;sample_958;1415;0.011063225170392555
959;959;Population 2100;2100;sample_959;1420;0.028146063342669628
960;960;Population 2100;2100;sample_960;1425;0.04085840180232307
961;961;Population 2100;2100;sample_961;1430;-0.016506688478713654
962;962;Population 2100;2100;sample_962;1435;-0.01127016752084002
963;963;Population 2100;2100;sample_963;1440;-0.035149969399028015
964;964;Population 2100;2100;sample_964;1445;-0.03455590976763949
965;965;Population 2100;2100;sample_965;1450;-0.034360129728019564
966;966;Population 2100;2100;sample_966;1455;0.005889250717856917
967;967;Population 2100;2100;sample_967;1460;-0.030862005579214032
968;968;Population 2100;2100;sample_968;1465;-0.0038848054908874204
969;969;Population 2100;2100;sample_969;1470;-0.030654039214135755
970;970;Population 2100;2100;sample_970;1475;-0.002551093057922431
971;971;Population 2100;2100;sample_971;1480;-0.01655665825351413
972;972;Population 2100;2100;sample_972;1485;-0.015084661223987893
973;973;Population 2100;2100;sample_973;1490;0.015952756938454028
974;974;Population 2100;2100;sample_974;1495;0.0016572068573511493
975;975;Population 2100;2100;sample_975;1500;0.005609161500373252
976;976;Population 2100;2100;sample_976;1505;-0.04553677794803447
977;977;Population 2100;2100;sample_977;1510;0.0016098226865479063
978;978;Population 2100;2100;sample_978;1515;-0.002050146453700289
979;979;Population 2100;2100;sample_979;1520;-0.01436977456472193
980;980;Population 2100;2100;sample_980;1525;-0.015838502077030574
981;981;Population 2100;2100;sample_981;1530;-0.01395728727579391
982;982;Population 2100;2100;sample_982;1535;-0.022428077202356653
983;983;Population 2100;2100;sample_983;1540;-0.01384120202015758
984;984;Population 2100;2100;sample_984;1545;0.007566705751430042
985;985;Population 2100;2100;sample_985;1550;0.0224062211485034
986;986;Population 2100;2100;sample_986;1555;-0.0026728905102224292
987;987;Population 2100;2100;sample_987;1560;-0.007357865295127645
988;988;Population 2100;2100;sample_988;1565;-0.0029643541179508524
989;989;Population 2100;2100;sample_989;1570;-0.01773555661695388
990;990;Population 2100;2100;sample_990;1575;0.06147316288425657
991;991;Population 2100;2100;sample_991;1580;0.007376462399559134
992;992;Population 2100;2100;sample_992;1585;-0.013177633757120869
993;993;Population 2100;2100;sample_993;1590;-0.0050001275667290335
994;994;Population 2100;2100;sample_994;1595;0.019672286279259855
995;995;Population 2100;2100;sample_995;1600;-0.02800494777390561
996;996;Population 2100;2100;sample_996;1605;0.021238286335760078
997;997;Population 2100;2100;sample_997;1610;0.012928764684635712
998;998;Population 2100;2100;sample_998;1615;0.019938520636130778
999;999;Population 2100;2100;sample_999;1620;-0.03421006149907071
1000;1000;Population 2100;2100;sample_1000;1625;0.04277262002805155
1001;1001;Population 2100;2100;sample_1001;1630;-0.008986474444082203
1002;1002;Population 2100;2100;sample_1002;1635;0.048930345750497706
1003;1003;Population 2100;2100;sample_1003;1640;0.002947424151605512
1004;1004;Population 2100;2100;sample_1004;1645;-0.010751610247664405
1005;1005;Population 2100;2100;sample_1005;1650;0.0005426236529228313
1006;1006;Population 2100;2100;sample_1006;1655;-0.020564692267234418
1007;1007;Population 2100;2100;sample_1007;1660;0.019191029458269268
1008;1008;Population 2100;2100;sample_1008;1665;0.017089367258703254
1009;1009;Population 2100;2100;sample_1009;1670;-0.0031470638458904023
1010;1010;Population 2100;2100;sample_1010;1675;-0.006594902967233566
1011;1011;Population 2100;2100;sample_1011;1680;-0.0006579812775656003
1012;1012;Population 2100;2100;sample_1012;1685;-0.00301066836392372
1013;1013;Population 2100;2100;sample_1013;1690;-0.015277925840587486
1014;1014;Population 2100;2100;sample_1014;1695;-0.0029740971374176014
1015;1015;Population 2100;2100;sample_1015;1700;-0.011619022561546295
1016;1016;Population 2100;2100;sample_1016;1705;-0.010640913106655466
1017;1017;Population 2100;2100;sample_1017;1710;0.003027390062856585
1018;1018;Population 2100;2100;sample_1018;1715;0.0406810606064854
1019;1019;Population 2100;2100;sample_1019;1720;0.03126206691393501
1020;1020;Population 2100;2100;sample_1020;1725;-0.0027410954852563345
1021;1021;Population 2100;2100;sample_1021;1730;0.019584377978488547
1022;1022;Population 2100;2100;sample_1022;1735;-0.002695407809557422
1023;1023;Population 2100;2100;sample_1023;1740;-0.013492555945152038
1024;1024;Population 2100;2100;sample_1024;1745;0.03502040046466223
1025;1025;Population 2100;2100;sample_1025;1750;0.005360246093725337
1026;1026;Population 2100;2100;sample_1026;1755;-0.0032716767317875943
1027;1027;Population 2100;2100;sample_1027;1760;0.007178175650935905
1028;1028;Population 2100;2100;sample_1028;1765;0.0009654337246976422
1029;1029;Population 2100;2100;sample_1029;1770;-0.024195700864516556
1030;1030;Population 2100;2100;sample_1030;1775;-0.024527987083748457
1031;1031;Population 2100;2100;sample_1031;1780;0.012149461277928826
1032;1032;Population 2100;2100;sample_1032;1785;-0.016203267789332967
1033;1033;Population 2100;2100;sample_1033;1790;0.03195970534599605
1034;1034;Population 2100;2100;sample_1034;1795;0.01800388739644951
1035;1035;Population 2100;2100;sample_1035;1800;0.010591925799151282
1036;1036;Population 2100;2100;sample_1036;1805;0.0052080538248380145
1037;1037;Population 2100;2100;sample_1037;1810;-0.004008388660995201
1038;1038;Population 2100;2100;sample_1038;1815;0.002448233464482848
1039;1039;Population 2100;2100;sample_1039;1820;0.02542457138176635
1040;1040;Population 2100;2100;sample_1040;1825;-0.01639310737630985
1041;1041;Population 2100;2100;sample_1041;1830;-0.004802988722849597
1042;1042;Population 2100;2100;sample_1042;1835;0.0301909973292132
1043;1043;Population 2100;2100;sample_1043;1840;0.02112285505892255
1044;1044;Population 2100;2100;sample_1044;1845;0.0032219515133645096
1045;1045;Population 2100;2100;sample_1045;1850;0.0076207645768708405
1046;1046;Population 2100;2100;sample_1046;1855;0.008139795391174869
1047;1047;Population 2100;2100;sample_1047;1860;0.03025630093783445
1048;1048;Population 2100;2100;sample_1048;1865;0.0015293723978435602
1049;1049;Population 2100;2100;sample_1049;1870;0.00707145281856079
1050;1050;Population 2100;2100;sample_1050;1875;0.007388352647886062
1051;1051;Population 2100;2100;sample_1051;1880;-0.0008375556118994602
1052;1052;Population 2100;2100;sample_1052;1885;0.01836965237246356
1053;1053;Population 2100;2100;sample_1053;1890;0.0014436074402090213
1054;1054;Population 2100;2100;sample_1054;1895;0.004938521501574676
1055;1055;Population 2100;2100;sample_1055;1900;0.014938944602783437
1056;1056;Population 2100;2100;sample_1056;1905;0.002715271515536796
1057;1057;Population 2100;2100;sample_1057;1910;0.0007362946813534191
1058;1058;Population 2100;2100;sample_1058;1915;-0.0071738900312094895
1059;1059;Population 2100;2100;sample_1059;1920;-0.007958149371093931
1060;1060;Population 2100;2100;sample_1060;1925;0.012670746481095983
1061;1061;Population 2100;2100;sample_1061;1930;0.0025324593764210718
1062;1062;Population 2100;2100;sample_1062;1935;0.007164883637009789
1063;1063;Population 2100;2100;sample_1063;1940;0.04092131931581683
1064;1064;Population 2100;2100;sample_1064;1945;0.03322028076611861
1065;1065;Population 2100;2100;sample_1065;1950;-0.02221527461914313
1066;1066;Population 2100;2100;sample_1066;1955;-0.017628862099951355
1067;1067;Population 2100;2100;sample_1067;1960;0.01394331504321562
1068;1068;Population 2100;2100;sample_1068;1965;-0.026569566164002294
1069;1069;Population 2100;2100;sample_1069;1970;0.05087907723467824
1070;1070;Population 2100;2100;sample_1070;1975;-0.014295708776576177
1071;1071;Population 2100;2100;sample_1071;1980;0.0241258196873877
1072;1072;Population 2100;2100;sample_1072;1985;0.018776506284024125
1073;1073;Population 2100;2100;sample_1073;1990;-0.014660732251179377
1074;1074;Population 2100;2100;sample_1074;1995;-0.0031964753624612583
1075;1075;Population 2100;2100;sample_1075;2000;0.008558293528068577
1076;1076;Population 2100;2100;sample_1076;2005;0.05297915960290374
1077;1077;Population 2100;2100;sample_1077;2010;-0.0044883115069433354
1078;1078;Population 2100;2100;sample_1078;2015;0.0009046008672014584
1079;1079;Population 2100;2100;sample_1079;2020;0.0005031988514652274
1080;1080;Population 2100;2100;sample_1080;2025;0.007112519337891768
1081;1081;Population 2100;2100;sample_1081;2030;0.008200880524884118
1082;1082;Population 2100;2100;sample_1082;2035;0.03632758752934338
1083;1083;Population 2100;2100;sample_1083;2040;0.003836671949984695
1084;1084;Population 2100;2100;sample_1084;2045;-0.013613455998422026
1085;1085;Population 2100;2100;sample_1085;2050;-0.005280999546321009
1086;1086;Population 2100;2100;sample_1086;2055;0.006719254931926442
1087;1087;Population 2100;2100;sample_1087;2060;0.010149841149606497
1088;1088;Population 2100;2100;sample_1088;2065;-0.006690437523250364
1089;1089;Population 2100;2100;sample_1089;2070;0.03610663679598395
1090;1090;Population 2100;2100;sample_1090;2075;-0.0005884849931559726
1091;1091;Population 2100;2100;sample_1091;2080;0.009240953794911012
1092;1092;Population 2100;2100;sample_1092;2085;0.014943710432827962
1093;1093;Population 2100;2100;sample_1093;2090;-0.009662725388160839
1094;1094;Population 2100;2100;sample_1094;2095;0.021699908270490263
1095;1095;Population 2600;2600;sample_1095;5;0.4172662819339322
1096;1096;Population 2600;2600;sample_1096;10;-0.20025179029975365
1097;1097;Population 2600;2600;sample_1097;15;0.14404240823889683
1098;1098;Population 2600;2600;sample_1098;20;0.32372245416345147
1099;1099;Population 2600;2600;sample_1099;25;0.30479032176752285
1100;1100;Population 2600;2600;sample_1100;30;-0.10590554605462538
1101;1101;Population 2600;2600;sample_1101;35;0.04790156386558425
1102;1102;Population 2600;2600;sample_1102;40;0.16600716987726463
1103;1103;Population 2600;2600;sample_1103;45;0.0757518107855636
1104;1104;Population 2600;2600;sample_1104;50;0.2526387995764935
1105;1105;Population 2600;2600;sample_1105;55;-0.1740726114076409
1106;1106;Population 2600;2600;sample_1106;60;-0.006198885869827847
1107;1107;Population 2600;2600;sample_1107;65;0.0014321141617497364
1108;1108;Population 2600;2600;sample_1108;70;-0.1198044235558723
1109;1109;Population 2600;2600;sample_1109;75;-0.0271474482721816
1110;1110;Population 2600;2600;sample_1110;80;-0.07042182758884917
1111;1111;Population 2600;2600;sample_1111;85;-0.08464195602234037
1112;1112;Population 2600;2600;sample_1112;90;-0.03360535454024936
1113;1113;Population 2600;2600;sample_1113;95;0.02680737274366477
1114;1114;Population 2600;2600;sample_1114;100;-0.011969528067651175
1115;1115;Population 2600;2600;sample_1115;105;0.005753362589003915
1116;1116;Population 2600;2600;sample_1116;110;-0.14276972230741805
1117;1117;Population 2600;2600;sample_1117;115;0.05535010067004266
1118;1118;Population 2600;2600;sample_1118;120;-0.02355972409965691
1119;1119;Population 2600;2600;sample_1119;125;-0.11336708509359922
1120;1120;Population 2600;2600;sample_1120;130;0.1537276251594329
1121;1121;Population 2600;2600;sample_1121;135;-0.09510962120182925
1122;1122;Population 2600;2600;sample_1122;140;-0.11581839481835791
1123;1123;Population 2600;2600;sample_1123;145;-0.05384342555041675
1124;1124;Population 2600;2600;sample_1124;150;-0.004296625321723653
1125;1125;Population 2600;2600;sample_1125;155;-0.03645353312576666
1126;1126;Population 2600;2600;sample_1126;160;-0.01712380198806695
1127;1127;Population 2600;2600;sample_1127;165;0.024977072224876513
1128;1128;Population 2600;2600;sample_1128;170;0.14978494755159494
1129;1129;Population 2600;2600;sample_1129;175;-0.10543912557281841
1130;1130;Population 2600;2600;sample_1130;180;-0.015216648808974201
1131;1131;Population 2600;2600;sample_1131;185;-0.09604573608733352
1132;1132;Population 2600;2600;sample_1132;190;0.0005674285056476251
1133;1133;Population 2600;2600;sample_1133;195;-0.08388488344179779
1134;1134;Population 2600;2600;sample_1134;200;0.08132944003681716
1135;1135;Population 2600;2600;sample_1135;205;-0.003192128798132816
1136;1136;Population 2600;2600;sample_1136;210;-0.09394128757491879
1137;1137;Population 2600;2600;sample_1137;215;-0.015947719396576448
1138;1138;Population 2600;2600;sample_1138;220;-0.027797579544603983
1139;1139;Population 2600;2600;sample_1139;225;-0.06440475828723323
1140;1140;Population 2600;2600;sample_1140;230;0.014099419442413011
1141;1141;Population 2600;2600;sample_1141;235;0.0036996348350355978
1142;1142;Population 2600;2600;sample_1142;240;-0.004699368313981789
1143;1143;Population 2600;2600;sample_1143;245;-0.013498590063488107
1144;1144;Population 2600;2600;sample_1144;250;-0.024907707602074943
1145;1145;Population 2600;2600;sample_1145;255;-0.02133284483556063
1146;1146;Population 2600;2600;sample_1146;260;-0.06739517245960977
1147;1147;Population 2600;2600;sample_1147;265;0.034255306491387846
1148;1148;Population 2600;2600;sample_1148;270;-0.015601205513719038
1149;1149;Population 2600;2600;sample_1149;275;-0.09816814521711718
1150;1150;Population 2600;2600;sample_1150;280;-0.05801277917272338
1151;1151;Population 2600;2600;sample_1151;285;-0.08463766763626883
1152;1152;Population 2600;2600;sample_1152;290;0.03512481114094839
1153;1153;Population 2600;2600;sample_1153;295;0.08315021920751733
1154;1154;Population 2600;2600;sample_1154;300;-0.0228887163025421
1155;1155;Population 2600;2600;sample_1155;305;-0.03448605910366237
1156;1156;Population 2600;2600;sample_1156;310;0.08436930751772036
1157;1157;Population 2600;2600;sample_1157;315;0.04908862928525562
1158;1158;Population 2600;2600;sample_1158;320;0.016772400239065354
1159;1159;Population 2600;2600;sample_1159;325;0.031095383718608868
1160;1160;Population 2600;2600;sample_1160;330;0.04605765514863941
1161;1161;Population 2600;2600;sample_1161;335;-0.04098615543232623
1162;1162;Population 2600;2600;sample_1162;340;0.02132811953588671
1163;1163;Population 2600;2600;sample_1163;345;0.04217966218702691
1164;1164;Population 2600;2600;sample_1164;350;0.055360778351104485
1165;1165;Population 2600;2600;sample_1165;355;0.09601690866694632
1166;1166;Population 2600;2600;sample_1166;360;0.08848028418698835
1167;1167;Population 2600;2600;sample_1167;365;0.019507961992937983
1168;1168;Population 2600;2600;sample_1168;370;-0.07290848096630925
1169;1169;Population 2600;2600;sample_1169;375;0.06246547529080211
1170;1170;Population 2600;2600;sample_1170;380;-0.00036533558393535384
1171;1171;Population 2600;2600;sample_1171;385;0.03025658433638108
1172;1172;Population 2600;2600;sample_1172;390;0.021120098541638155
1173;1173;Population 2600;2600;sample_1173;395;-0.03442704327248525
1174;1174;Population 2600;2600;sample_1174;400;-0.0006693491160594877
1175;1175;Population 2600;2600;sample_1175;405;-0.029809374580989697
1176;1176;Population 2600;2600;sample_1176;410;-0.03409229771424623
1177;1177;Population 2600;2600;sample_1177;415;0.02281881276942649
1178;1178;Population 2600;2600;sample_1178;420;-0.0022624632204972825
1179;1179;Population 2600;2600;sample_1179;425;0.004921660140262641
1180;1180;Population 2600;2600;sample_1180;430;0.13205421653951196
1181;1181;Population 2600;2600;sample_1181;435;0.009449580831932616
1182;1182;Population 2600;2600;sample_1182;440;-0.055936741046571016
1183;1183;Population 2600;2600;sample_1183;445;0.05105795527677078
1184;1184;Population 2600;2600;sample_1184;450;-0.03630747403393407
1185;1185;Population 2600;2600;sample_1185;455;-0.0013238587722238899
1186;1186;Population 2600;2600;sample_1186;460;0.06476991766017301
1187;1187;Population 2600;2600;sample_1187;465;0.07888864748821475
1188;1188;Population 2600;2600;sample_1188;470;0.05489612668270497
1189;1189;Population 2600;2600;sample_1189;475;0.008813225596349571
1190;1190;Population 2600;2600;sample_1190;480;-0.017078809444632574
1191;1191;Population 2600;2600;sample_1191;485;0.009965443742059491
1192;1192;Population 2600;2600;sample_1192;490;0.012114803615379345
1193;1193;Population 2600;2600;sample_1193;495;-0.018758033965045884
1194;1194;Population 2600;2600;sample_1194;500;-0.04292752234120955
1195;1195;Population 2600;2600;sample_1195;505;0.008087270289959606
1196;1196;Population 2600;2600;sample_1196;510;0.0004004244796632861
1197;1197;Population 2600;2600;sample_1197;515;0.0397306155598928
1198;1198;Population 2600;2600;sample_1198;520;0.036825933777345436
1199;1199;Population 2600;2600;sample_1199;525;0.017448889383428423
1200;1200;Population 2600;2600;sample_1200;530;0.007984927975092334
1201;1201;Population 2600;2600;sample_1201;535;0.025615583127834636
1202;1202;Population 2600;2600;sample_1202;540;0.011094858546911992
1203;1203;Population 2600;2600;sample_1203;545;0.00449595459635029
1204;1204;Population 2600;2600;sample_1204;550;0.07088786845138613
1205;1205;Population 2600;2600;sample_1205;555;-0.025357593192308202
1206;1206;Population 2600;2600;sample_1206;560;0.04628813733071422
1207;1207;Population 2600;2600;sample_1207;565;0.03725837346457924
1208;1208;Population 2600;2600;sample_1208;570;-0.04812360517604113
1209;1209;Population 2600;2600;sample_1209;575;-0.035272344716708134
1210;1210;Population 2600;2600;sample_1210;580;0.012966468234380316
1211;1211;Population 2600;2600;sample_1211;585;0.010423434117153293
1212;1212;Population 2600;2600;sample_1212;590;0.007828073254703116
1213;1213;Population 2600;2600;sample_1213;595;-0.011275896376514239
1214;1214;Population 2600;2600;sample_1214;600;-0.0519397502717308
1215;1215;Population 2600;2600;sample_1215;605;-0.04769204518910703
1216;1216;Population 2600;2600;sample_1216;610;0.009727336959682063
1217;1217;Population 2600;2600;sample_1217;615;-0.09405054130280395
1218;1218;Population 2600;2600;sample_1218;620;-0.0856640747196102
1219;1219;Population 2600;2600;sample_1219;625;0.006167321626917119
1220;1220;Population 2600;2600;sample_1220;630;-0.026506981535948753
1221;1221;Population 2600;2600;sample_1221;635;0.007919648615250394
1222;1222;Population 2600;2600;sample_1222;640;0.017669516612579518
1223;1223;Population 2600;2600;sample_1223;645;0.03963300559200911
1224;1224;Population 2600;2600;sample_1224;650;0.06259145185196337
1225;1225;Population 2600;2600;sample_1225;655;0.04291999303977336
1226;1226;Population 2600;2600;sample_1226;660;-0.00547166918567036
1227;1227;Population 2600;2600;sample_1227;665;-0.0035239180424030837
1228;1228;Population 2600;2600;sample_1228;670;-0.015277519547221174
1229;1229;Population 2600;2600;sample_1229;675;-0.025131625685791102
1230;1230;Population 2600;2600;sample_1230;680;0.01958657532439776
1231;1231;Population 2600;2600;sample_1231;685;0.02070349000153278
1232;1232;Population 2600;2600;sample_1232;690;-0.009302756722740921
1233;1233;Population 2600;2600;sample_1233;695;0.044687153226965246
1234;1234;Population 2600;2600;sample_1234;700;0.03360469294460248
1235;1235;Population 2600;2600;sample_1235;705;0.019928068443084628
1236;1236;Population 2600;2600;sample_1236;710;0.04437825982704491
1237;1237;Population 2600;2600;sample_1237;715;0.004516288018663596
1238;1238;Population 2600;2600;sample_1238;720;0.0692128425347119
1239;1239;Population 2600;2600;sample_1239;725;-0.01807250013860676
1240;1240;Population 2600;2600;sample_1240;730;0.017158278130147947
1241;1241;Population 2600;2600;sample_1241;735;-0.0077730112448555575
1242;1242;Population 2600;2600;sample_1242;740;0.00996508578402111
1243;1243;Population 2600;2600;sample_1243;745;0.016102652970137406
1244;1244;Population 2600;2600;sample_1244;750;0.00910615458282877
1245;1245;Population 2600;2600;sample_1245;755;0.033964190616770494
1246;1246;Population 2600;2600;sample_1246;760;0.06464189036072278
1247;1247;Population 2600;2600;sample_1247;765;-0.009927690722787751
1248;1248;Population 2600;2600;sample_1248;770;0.06033637783873894
1249;1249;Population 2600;2600;sample_1249;775;-0.043303258538984764
1250;1250;Population 2600;2600;sample_1250;780;-0.037461745538831775
1251;1251;Population 2600;2600;sample_1251;785;0.007769229959447786
1252;1252;Population 2600;2600;sample_1252;790;0.021891966674408844
1253;1253;Population 2600;2600;sample_1253;795;-0.02466056529193078
1254;1254;Population 2600;2600;sample_1254;800;0.05112525500571727
1255;1255;Population 2600;2600;sample_1255;805;0.04166501850314305
1256;1256;Population 2600;2600;sample_1256;810;-0.0036242178943999073
1257;1257;Population 2600;2600;sample_1257;815;0.005079815433295044
1258;1258;Population 2600;2600;sample_1258;820;0.030150259402786227
1259;1259;Population 2600;2600;sample_1259;825;0.027817413147547154
1260;1260;Population 2600;2600;sample_1260;830;-0.010010878854042449
1261;1261;Population 2600;2600;sample_1261;835;0.02270039682984992
1262;1262;Population 2600;2600;sample_1262;840;0.012805698652377564
1263;1263;Population 2600;2600;sample_1263;845;-0.020579851207932237
1264;1264;Population 2600;2600;sample_1264;850;-0.028812430914919532
1265;1265;Population 2600;2600;sample_1265;855;-0.010676053664841062
1266;1266;Population 2600;2600;sample_1266;860;-0.026994724526751404
1267;1267;Population 2600;2600;sample_1267;865;0.03284273623519257
1268;1268;Population 2600;2600;sample_1268;870;0.03294208428302126
1269;1269;Population 2600;2600;sample_1269;875;-0.009009149013024563
1270;1270;Population 2600;2600;sample_1270;880;0.021108525726253498
1271;1271;Population 2600;2600;sample_1271;885;-0.023838235763783095
1272;1272;Population 2600;2600;sample_1272;890;-0.025816923182853696
1273;1273;Population 2600;2600;sample_1273;895;0.045593174076011704
1274;1274;Population 2600;2600;sample_1274;900;0.06694172438977633
1275;1275;Population 2600;2600;sample_1275;905;-0.010954588686533429
1276;1276;Population 2600;2600;sample_1276;910;-0.038483009040512516
1277;1277;Population 2600;2600;sample_1277;915;-0.01926085841927534
1278;1278;Population 2600;2600;sample_1278;920;-0.006739165455503966
1279;1279;Population 2600;2600;sample_1279;925;-0.0029129103053735805
1280;1280;Population 2600;2600;sample_1280;930;0.016758473300627515
1281;1281;Population 2600;2600;sample_1281;935;-0.025529634883934393
1282;1282;Population 2600;2600;sample_1282;940;0.02334047672027052
1283;1283;Population 2600;2600;sample_1283;945;0.023105946809894928
1284;1284;Population 2600;2600;sample_1284;950;0.007792743168213249
1285;1285;Population 2600;2600;sample_1285;955;0.011203775321460267
1286;1286;Population 2600;2600;sample_1286;960;-0.011662436044684362
1287;1287;Population 2600;2600;sample_1287;965;0.05424600190784412
1288;1288;Population 2600;2600;sample_1288;970;0.007797816279770823
1289;1289;Population 2600;2600;sample_1289;975;0.008899397531229154
1290;1290;Population 2600;2600;sample_1290;980;-0.00866870171515345
1291;1291;Population 2600;2600;sample_1291;985;0.0016335894534411422
1292;1292;Population 2600;2600;sample_1292;990;-0.007066647215730149
1293;1293;Population 2600;2600;sample_1293;995;-0.04332391207191173
1294;1294;Population 2600;2600;sample_1294;1000;0.0017403919506566866
1295;1295;Population 2600;2600;sample_1295;1005;-0.022495791875113882
1296;1296;Population 2600;2600;sample_1296;1010;-0.046526895089316185
1297;1297;Population 2600;2600;sample_1297;1015;0.0038562393259623786
1298;1298;Population 2600;2600;sample_1298;1020;0.02182012642282928
1299;1299;Population 2600;2600;sample_1299;1025;0.005378297361153685
1300;1300;Population 2600;2600;sample_1300;1030;-0.04301300599222337
1301;1301;Population 2600;2600;sample_1301;1035;-0.016527124916386797
1302;1302;Population 2600;2600;sample_1302;1040;0.02345907275467113
1303;1303;Population 2600;2600;sample_1303;1045;0.0358664631125737
1304;1304;Population 2600;2600;sample_1304;1050;0.028120306102869776
1305;1305;Population 2600;2600;sample_1305;1055;0.01754132711040254
1306;1306;Population 2600;2600;sample_1306;1060;0.06227853881672515
1307;1307;Population 2600;2600;sample_1307;1065;0.02107160316415897
1308;1308;Population 2600;2600;sample_1308;1070;0.03616120439989489
1309;1309;Population 2600;2600;sample_1309;1075;0.019727850302026253
1310;1310;Population 2600;2600;sample_1310;1080;-0.032543680148763354
1311;1311;Population 2600;2600;sample_1311;1085;-0.022930880604624778
